Movie Name,Screenshot Links,Source Link,Download Links,Ratings,Trailer Link,Categories
"
            Operation [MLA No.1] (2019) Hindi WEB-HD 1080p 720p 480p | Full Movie        ",[],https://hdhub4u.contact/operation-2019-hindi-web-hd/,[],N/A,N/A,N/A
"
            Angel Has Fallen (2019) English WEB-DL 1080p 720p 480p x264 ESubs | Full Movie        ",[],https://hdhub4u.contact/angel-has-fallen-2019-english-web-dl/,[],N/A,N/A,N/A
"
            WWE Monday Night Raw [11th Nov 2019] 480p HDTV | Full Episode        ",[],https://hdhub4u.contact/wwe-monday-night-raw/,[],N/A,N/A,N/A
"
            Little Things: Season 3 Complete [Hindi DD5.1] 1080p 720p 480p WEB-DL ESubs | NF Series        ",[],https://hdhub4u.contact/little-things-season-3-complete/,[],N/A,N/A,N/A
"
            Section 375 (2019) Hindi WEB-HD 1080p 720p 480p ESubs | DD5.1 | Full Movie        ",[],https://hdhub4u.contact/section-375-2019-hindi-web-hd/,[],N/A,N/A,N/A
"
            Pottu 2019 UNCUT Hindi Dual Audio WEB-HDRip 720p | 480p        ",[],https://hdhub4u.contact/pottu-2019-uncut-hindi-dual-audio-web-hdrip-720p-480p/,[],N/A,N/A,N/A
"
            Asuran (2019) Tamil WEB-HD 720p 480p ESubs | DD5.1 | Full Movie        ",[],https://hdhub4u.contact/asuran-2019-tamil-web-hd/,[],N/A,N/A,N/A
"
            MindHunter: Season 2 Complete 1080p 720p 480p WEB-DL Dual Audio [Hindi DD5.1+ Eng] ESubs | NF Series        ",[],https://hdhub4u.contact/mindhunter-season-2-hindi/,[],N/A,N/A,N/A
"
            [18+] Love, Sleep, Repeat (Season 1) Hindi Complete 1080p 720p 480p WEB-DL | ZEE5 Series        ",[],https://hdhub4u.contact/love-sleep-repeat-season-1-hindi/,[],N/A,N/A,N/A
"
            Sicario (2015) Hindi [ORG DD2.0] 1080p 720p 480p BluRay Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/sicario-2015-bluray-hindi/,[],N/A,N/A,N/A
"
            Tiger House (2015) Hindi [ORG DD2.0] 720p 480p BluRay Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/tiger-house-2015-hindi-bluray/,[],N/A,N/A,N/A
"
            The End of The F***ing World (Season 1) Complete 720p 480p WEB-DL Dual Audio [Hindi DD5.1+ Eng] ESubs | NF Series        ",[],https://hdhub4u.contact/the-end-of-the-fucking-world-season-1/,[],N/A,N/A,N/A
"
            The End of The F***ing World (Season 2) Complete 720p 480p WEB-DL Dual Audio [Hindi DD5.1+ Eng] ESubs | NF Series        ",[],https://hdhub4u.contact/the-end-of-the-fucking-world-season-2/,[],N/A,N/A,N/A
"
            Romeo Juliet (2019) Hindi WEB-HD 1080p 720p 480p | Full Movie        ",[],https://hdhub4u.contact/romeo-juliet-2019-hindi/,[],N/A,N/A,N/A
"
            [18+] The Naked Director: Season 1 (2019) Complete 720p HDRip Dual Audio [English+Japanese] Esubs        ",[],https://hdhub4u.contact/the-naked-director-season-1/,[],N/A,N/A,N/A
"
            Dora And The Lost City of Gold (2019) English WEBRip 1080p 720p 480p ESubs        ",[],https://hdhub4u.contact/dora-and-the-lost-city-of-gold-2019-english-webrip/,[],N/A,N/A,N/A
"
            JigSaw (2017) Hindi 1080p 720p 480p BluRay Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/jigsaw-2017-hindi-bluray/,[],N/A,N/A,N/A
"
            Wish Upon (2017) UNRATED Hindi 720p 480p BluRay [Dual Audio] [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/wish-upon-2017-unrated-hindi-dual-audio-bluray/,[],N/A,N/A,N/A
"
            Drive (2019) Hindi WEB-HD 1080p 720p 480p ESubs | DD5.1 | Full Movie        ",[],https://hdhub4u.contact/drive-2019-hindi-web-hd/,[],N/A,N/A,N/A
"
            Solo: A Star Wars Story (2018) BluRay 480p 720p 1080p Dual Audio [Hindi + English]        ",[],https://hdhub4u.contact/solo-a-star-wars-story-2018-hindi-dual-audio-bluray/,[],N/A,N/A,N/A
"
            Devadas (2018) UNCUT Hindi 720p 480p HDRip Dual Audio | Download | Watch Online        ",[],https://hdhub4u.contact/devadas-2018-uncut-hindi-dual-audio-hdrip-720p-480p/,[],N/A,N/A,N/A
"
            The King (2019) Hindi WEB-DL 480p 720p Dual Audio [हिंदी DD 5.1 + English]        ",[],https://hdhub4u.contact/the-king-2019-hindi-dual-audio-web-dl-720p-480p/,[],N/A,N/A,N/A
"
            WWE Friday Night Smackdown [01 Nov 2019] 480p HDTV | Full Episode        ",[],https://hdhub4u.contact/wwe-friday-night-smackdown-01-nov-2019-480p-hdtv/,[],N/A,N/A,N/A
"
            WWE Crown Jewel 2019 PPV WEBRip 480p 850MB        ",[],https://hdhub4u.contact/wwe-crown-jewel-2019-ppv-webrip-480p-850mb/,[],N/A,N/A,N/A
"
            Chal Mera Putt 2019 Punjabi Movie WEB-DL 720p | 480p        ",[],https://hdhub4u.contact/chal-mera-putt-2019-punjabi-movie-web-dl-720p-480p/,[],N/A,N/A,N/A
"
            Jack Ryan: Season 2 Complete WEB-DL 480p 720p 1080p [Hindi – English] Dual Audio        ",[],https://hdhub4u.contact/jack-ryan-season-2-complete/,[],N/A,N/A,N/A
"
            Gone Kesh (2019) Hindi WEB-HD 1080p 720p 480p | DD5.1 | Full Movie        ",[],https://hdhub4u.contact/gone-kesh-2019-hindi-web-hd/,[],N/A,N/A,N/A
"
            Constantine (2005) Hindi BluRay 720p 480p Dual Audio [हिंदी DD5.1 + English] | Full Movie        ",[],https://hdhub4u.contact/constantine-2005-hindi-bluray/,[],N/A,N/A,N/A
"
            Assassination Games (2011) Hindi BluRay 720p 480p Dual Audio [हिंदी DD5.1 + English]        ",[],https://hdhub4u.contact/assassination-games-2011-hindi-bluray/,[],N/A,N/A,N/A
"
            Fast & Furious Presents: Hobbs & Shaw (2019) Hindi BluRay 480p 720p 1080p Dual Audio [हिंदी DD5.1 + English]        ",[],https://hdhub4u.contact/fast-furious-presents-hobbs-shaw-2019-hindi-bluray/,[],N/A,N/A,N/A
"
            Good Boys (2019) English WEBRip 1080p 720p 480p ESubs | Full Movie        ",[],https://hdhub4u.contact/good-boys-2019-english-webrip/,[],N/A,N/A,N/A
"
            WWE Monday Night Raw 28th October 2019 HDTV 480p 500MB        ",[],https://hdhub4u.contact/wwe-monday-night-raw-28th-october-2019-hdtv-480p-500mb/,[],N/A,N/A,N/A
"
            Lucifer: Season 2 Complete WEB-DL 480p 720p 1080p [Hindi – English] Dual Audio        ",[],https://hdhub4u.contact/lucifer-season-2-complete-web-dl/,[],N/A,N/A,N/A
"
            47 Meters Down: Uncaged (2019) English WEBRip 720p 480p ESubs | Full Movie        ",[],https://hdhub4u.contact/47-meters-down-uncaged-2019-english-webrip/,[],N/A,N/A,N/A
"
            Lucifer (2019) Hindi UNCUT WEBRip 720p 480p Dual Audio [Hindi-Malayalam] ESubs | Full Movie        ",[],https://hdhub4u.contact/lucifer-2019-uncut-hindi-web-rip/,[],N/A,N/A,N/A
"
            Burrakatha (2019) Hindi WEB-HD 720p 480p | Full Movie        ",[],https://hdhub4u.contact/burrakatha-2019-hindi-dubbed-web-hd-720p-480p/,[],N/A,N/A,N/A
"
            SAW (2004) Hindi 720p 480p BluRay Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/saw-2004-hindi-bluray/,[],N/A,N/A,N/A
"
            SAW II (2005) Hindi 1080p 720p 480p BluRay Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/saw-ii-2005-org-hindi-bluray/,[],N/A,N/A,N/A
"
            SAW III (2006) Hindi [ORG DD2.0] WEB-DL 1080p 720p 480p x264 | Full Movie        ",[],https://hdhub4u.contact/saw-iii-2006-hindi-web-dl/,[],N/A,N/A,N/A
"
            SAW V (2008) Hindi [ORG DD2.0] WEB-DL 1080p 720p 480p x264 | Full Movie        ",[],https://hdhub4u.contact/saw-v-2008-hindi-web-hd/,[],N/A,N/A,N/A
"
            Bhram (2019) S01 Complete Hindi WEB-HD 1080p 720p 480p [EP 1-8]        ",[],https://hdhub4u.contact/bhram-2019-s01-complete-hindi/,[],N/A,N/A,N/A
"
            Rattlesnake (2019) Hindi WEB-DL 480p 720p 1080p Dual Audio [हिंदी DD 5.1 + English]        ",[],https://hdhub4u.contact/rattlesnake-2019-hindi-web-dl/,[],N/A,N/A,N/A
"
            World War Four (2019) 720p HC HDRip Dual Audio [Hindi [ORG DD2.0] + English]        ",[],https://hdhub4u.contact/world-war-four-2019-hindi-hdrip/,[],N/A,N/A,N/A
"
            Aladdin (2019) BluRay 1080p 720p 480p Dual Audio [ORG Hindi+ English] ESubs        ",[],https://hdhub4u.contact/aladdin-2019-bluray-hindi-org/,[],N/A,N/A,N/A
"
            Now You See Me (2013) Hindi 720p 480p BluRay Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/now-you-see-me-2013-hindi/,[],N/A,N/A,N/A
"
            [18+] D-Code Deewangi (2019) S01 Hindi 720p 480p WEB-DL [EP 1-3] | ULLU WEB-Series        ",[],https://hdhub4u.contact/d-code-deewangi-2019-s01-hindi/,[],N/A,N/A,N/A
"
            Mikhael (2019) Hindi WEB-HD 720p 480p | Full Movie        ",[],https://hdhub4u.contact/mikhael-2019-hindi-web-rip/,[],N/A,N/A,N/A
"
            Battalion 609 (2019) Hindi WEB-HD 720p | 480p | Full Movie        ",[],https://hdhub4u.contact/battalion-609-2019-hindi-web-dl/,[],N/A,N/A,N/A
"
            Now You See Me 2 (2016) Hindi 1080p 720p 480p BluRay Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/now-you-see-me-2-2016-hindi/,[],N/A,N/A,N/A
"
            The Witch Part 1 – The Subversion 2018 Hindi Dual Audio BluRay 720p | 480p        ",[],https://hdhub4u.contact/the-witch-part-1-the-subversion-2018-hindi-dual-audio-bluray-720p-480p/,[],N/A,N/A,N/A
"
            Kapoor & Sons 2016 Hindi Movie BRRip 720p | 480p        ",[],https://hdhub4u.contact/kapoor-sons-2016-hindi-movie-brrip-720p-480p/,[],N/A,N/A,N/A
"
            Bhoot 2003 Hindi Movie WEB-DL 720p | 480p        ",[],https://hdhub4u.contact/bhoot-2003-hindi-movie-web-dl-720p-480p/,[],N/A,N/A,N/A
"
            Saak 2019 Punjabi Movie WEB-DL 720p | 480p        ",[],https://hdhub4u.contact/saak-2019-punjabi-movie-web-dl-720p-480p/,[],N/A,N/A,N/A
"
            Jhootha Kahin Ka (2019) Hindi WEB-HD 1080p 720p 480p | DD5.1 | Full Movie        ",[],https://hdhub4u.contact/jhootha-kahin-ka-2019-hindi-web-hd/,[],N/A,N/A,N/A
"
            WWE Monday Night Raw 21st October 2019 HDTV 480p 500MB        ",[],https://hdhub4u.contact/wwe-monday-night-raw-21st-october-2019-hdtv-480p-500mb/,[],N/A,N/A,N/A
"
            Lucifer Season 1 (2016) Hindi Dual Audio HDRip 720p | 480p [Epi 1 to 13 ADDED]        ",[],https://hdhub4u.contact/lucifer-season-1-2016-hindi-dual-audio-hdrip-720p-480p/,[],N/A,N/A,N/A
"
            IIFA Awards 2019 Main Event 20th OCT 576p HDTV        ",[],https://hdhub4u.contact/iifa-awards-2019-main-event-20th-oct-576p-hdtv/,[],N/A,N/A,N/A
"
            Okka Kshanam (Shoorveer 2) 2019 Hindi Dubbed HDRip 720p | 480p        ",[],https://hdhub4u.contact/okka-kshanam-shoorveer-2-2019-hindi-dubbed-hdrip-720p-480p/,[],N/A,N/A,N/A
"
            Movie Masti With Manish Paul [19th Oct 2019] 576p WEB-DL | Full Episode        ",[],https://hdhub4u.contact/movie-masti-with-manish-paul-19th-oct-2019-576p-web-dl-full-episode/,[],N/A,N/A,N/A
"
            Thadam (2019) UNCUT Hindi Dual Audio WEB-HD 720p | 480p        ",[],https://hdhub4u.contact/thadam-2019-uncut-hindi-dual-audio-web-hd-720p-480p/,[],N/A,N/A,N/A
"
            WWE Friday Night Smackdown [18th Oct, 2019] 480p HDTV | Full Episode        ",[],https://hdhub4u.contact/wwe-friday-night-smackdown-11th-oct-2019-480p-hdtv-full-episode/,[],N/A,N/A,N/A
"
            [18+] Fittrat (2019) S01 Hindi WEB-HD 1080p 720p 480p [EP15 ADDED⚡]        ",[],https://hdhub4u.contact/18-fittrat-2019-s01-hindi-web-hd/,[],N/A,N/A,N/A
"
            Wounds (2019) ORG Hindi Dual Audio WEB-DL 720p | 480p        ",[],https://hdhub4u.contact/wounds-2019-org-hindi-dual-audio-web-dl-720p-480p/,[],N/A,N/A,N/A
"
            3 from Hell (2019) Hindi Dual Audio HDRip 720p | 480p        ",[],https://hdhub4u.contact/3-from-hell-2019-hindi-dual-audio-hdrip-720p-480p/,[],N/A,N/A,N/A
"
            Thadam (2019) Hindi WEB-HD 1080p 720p 480p | Full Movie        ",[],https://hdhub4u.contact/thadam-2019-hindi-web-hd/,[],N/A,N/A,N/A
"
            [18+] Nisha (2019) S01 Hindi WEB-HD 1080p 720p 480p [EP 1-9]        ",[],https://hdhub4u.contact/18-nisha-2019-s01-hindi-complete/,[],N/A,N/A,N/A
"
            The Tomorrow Man 2019 ORG Hindi Dual Audio WEB-DL 720p | 480p        ",[],https://hdhub4u.contact/the-tomorrow-man-2019-org-hindi-dual-audio-web-dl/,[],N/A,N/A,N/A
"
            Subedar Joginder Singh 2018 Punjabi Movie WEb-DL 720p | 480p        ",[],https://hdhub4u.contact/subedar-joginder-singh-2018-punjabi-movie-web-dl/,[],N/A,N/A,N/A
"
            Robert 2015 Hindi Dual Audio BluRay 720p | 480p        ",[],https://hdhub4u.contact/robert-2015-hindi-dual-audio-bluray/,[],N/A,N/A,N/A
"
            Take Me Home Tonight 2011 Hindi Dual Audio BluRay 720p | 480p        ",[],https://hdhub4u.contact/take-me-home-tonight-2011-hindi-dual-audio-bluray/,[],N/A,N/A,N/A
"
            Never Back Down 2008 Hindi Dual Audio BluRay 720p | 480p        ",[],https://hdhub4u.contact/never-back-down-2008-hindi-dual-audio-bluray/,[],N/A,N/A,N/A
"
            Judgementall Hai Kya (2019) Hindi WEB-HD 1080p 720p 480p | DD5.1 | Full Movie        ",[],https://hdhub4u.contact/judgemental-hai-kya-2019-hindi-web-hd/,[],N/A,N/A,N/A
"
            American Assassin (2017) Hindi [ORG DD2.0] BluRay 720p 480p Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/american-assassin-2017-hindi-dual-audio-bluray/,[],N/A,N/A,N/A
"
            Robin Hood (2018) Hindi [ORG DD2.0] BluRay 720p 480p Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/robin-hood-2018-hindi/,[],N/A,N/A,N/A
"
            WWE Monday Night Raw 14th October 2019 HDTV 480p 500MB        ",[],https://hdhub4u.contact/wwe-monday-night-raw-14th-october-2019-hdtv-480p-500mb/,[],N/A,N/A,N/A
"
            The Last Witch Hunter (2015) Hindi [ORG DD2.0] BluRay 720p 480p Dual Audio [ हिंदी + English] ESubs        ",[],https://hdhub4u.contact/the-last-witch-hunter-2015-org-hindi-dual-audio-bluray/,[],N/A,N/A,N/A
"
            Vinaya Vidheya Rama (2019) Tamil & Telugu WEB-HD 720p 480p Dual Audio | DD5.1 | ESubs        ",[],https://hdhub4u.contact/vinaya-vidheya-rama-2019-tamil-telugu-web-hd/,[],N/A,N/A,N/A
"
            Silukkuvarupatti Singam (2018) UNCUT Hindi Dual Audio HDRip 720p | 480p        ",[],https://hdhub4u.contact/silukkuvarupatti-singam-2018-uncut-hindi-dual-audio-hdrip/,[],N/A,N/A,N/A
"
            Jersey (2019) Hindi Dubbed HDRip 720p | 480p        ",[],https://hdhub4u.contact/jersey-2019-hindi-dubbed-hdrip/,[],N/A,N/A,N/A
"
            Movie Masti With Manish Paul [13th Oct, 2019] 576p WEB-DL | Full Episode        ",[],https://hdhub4u.contact/movie-masti-with-manish-paul-13th-oct-2019-576p-web-dl/,[],N/A,N/A,N/A
"
            Zoombies 2 (2019) Hindi Dual Audio WEBRip 720p | 480p        ",[],https://hdhub4u.contact/zoombies-2-2019-hindi-dual-audio-webrip/,[],N/A,N/A,N/A
"
            Kee (2019) Hindi Dubbed HDRip 720p | 480p        ",[],https://hdhub4u.contact/kee-2019-hindi-dubbed-hdrip/,[],N/A,N/A,N/A
"
            Patient Zero (2018) Hindi Dual Audio BluRay 720p | 480p        ",[],https://hdhub4u.contact/patient-zero-2018-hindi-dual-audio-bluray/,[],N/A,N/A,N/A
"
            Movie Masti With Manish Paul [12th Oct, 2019] 576p WEB-DL | Full Episode        ",[],https://hdhub4u.contact/movie-masti-with-manish-paul-12th-october-2019/,[],N/A,N/A,N/A
"
            The Angry Birds Movie 2 (2019) Hindi HC-HDRip 1080p 720p 480p Dual Audio [हिंदी + English]        ",[],https://hdhub4u.contact/the-angry-birds-movie-2-2019-hindi-hc-hdrip/,[],N/A,N/A,N/A
"
            EL Camino: A Breaking Bad Movie (2019) English WEB-DL 1080p 720p 480p | DD5.1 | ESubs [NetFlix Film]        ",[],https://hdhub4u.contact/el-camino-a-breaking-bad-movie-2019-web-dl/,[],N/A,N/A,N/A
"
            Sharma Ji Ki Lag Gai (2019) Hindi WEB-HD 720p 480p | DD5.1 | ESubs        ",[],https://hdhub4u.contact/sharma-ji-ki-lag-gai-2019-hindi-web/,[],N/A,N/A,N/A
"
            WWE Friday Night Smackdown [11th Oct, 2019] 480p HDTV | Full Episode        ",[],https://hdhub4u.contact/wwe-friday-night-smackdown-11-oct-2019-480p-hdtv-350mb/,[],N/A,N/A,N/A
"
            Julie (2019) Hindi UNRATED S01 ULLU WEB-Series 720p WEBRip [EP 1-4]        ",[],https://hdhub4u.contact/julie-2019-hot-hindi-web-series-ullu-originals-s01-576p-web-dl/,[],N/A,N/A,N/A
"
            Bigg Boss S13E12 10th October 2019 576p HDTV 300MB        ",[],https://hdhub4u.contact/bigg-boss-s13e12-10th-october-2019-576p-hdtv-300mb/,[],N/A,N/A,N/A
"
            Happy Death Day (2017) ORG Hindi Dual Audio BluRay 720p | 480p        ",[],https://hdhub4u.contact/happy-death-day-2017-org-hindi-dual-audio-bluray/,[],N/A,N/A,N/A
"
            The Lion King (2019) Hindi DVDRip 720p 480p Dual Audio [हिंदी + English]        ",[],https://hdhub4u.contact/the-lion-king-2019-hindi-dvdrip/,[],N/A,N/A,N/A
"
            Mission Mangal (2019) Hindi WEB-HD 720p 480p | DD5.1 | ESubs        ",[],https://hdhub4u.contact/mission-mangal-2019-hindi-web-hd/,[],N/A,N/A,N/A
"
            Batla House (2019) Hindi WEB-HD 1080p 720p 480p | DD5.1 | ESubs        ",[],https://hdhub4u.contact/batla-house-2019-hindi-web-hd/,[],N/A,N/A,N/A
"
            Bigg Boss S13E11 9th October 2019 576p HDTV 300MB        ",[],https://hdhub4u.contact/bigg-boss-s13e11-9th-october-2019-576p-hdtv-300mb/,[],N/A,N/A,N/A
"
            Chal Mohan Ranga (2018) UNCUT Hindi 720p 480p HDRip Dual Audio | Download | Watch Online        ",[],https://hdhub4u.contact/chal-mohan-ranga-2018-uncut-hindi/,[],N/A,N/A,N/A
"
            Paddington (2014) Hindi BluRay 720p 480p Dual Audio [हिंदी + English] | Full Movie | Download | Watch Online        ",[],https://hdhub4u.contact/paddington-2014-hindi-bluray/,[],N/A,N/A,N/A
"
            All Is Lost 2013 Hindi Dual Audio 720p BluRay 950Mb        ",[],https://hdhub4u.contact/all-is-lost-2013-hindi-dual-audio-720p-bluray-950mb/,[],N/A,N/A,N/A
"
            All Is Lost 2013 Hindi Dual Audio 480p BluRay 350Mb        ",[],https://hdhub4u.contact/all-is-lost-2013-hindi-dual-audio-480p-bluray-350mb/,[],N/A,N/A,N/A
"
            The Past 2018 Hindi Movie 720p WEB-DL 900MB        ",[],https://hdhub4u.contact/the-past-2018-hindi-movie-720p-web-dl-900mb/,[],N/A,N/A,N/A
"
            The Past 2018 Hindi Movie 480p WEB-DL 350MB        ",[],https://hdhub4u.contact/the-past-2018-hindi-movie-480p-web-dl-350mb/,[],N/A,N/A,N/A
"
            Crash 2004 UNRATED Hindi Dual Audio 720p BRRip 999MB        ",[],https://hdhub4u.contact/crash-2004-unrated-hindi-dual-audio-720p-brrip-999mb/,[],N/A,N/A,N/A
"
            Crash 2004 UNRATED Hindi Dual Audio 480p BRRip 350MB        ",[],https://hdhub4u.contact/crash-2004-unrated-hindi-dual-audio-480p-brrip-350mb/,[],N/A,N/A,N/A
"
            The Boy 2016 Hindi Dual Audio 720p BluRay 800MB        ",[],https://hdhub4u.contact/the-boy-2016-hindi-dual-audio-720p-bluray-800mb/,[],N/A,N/A,N/A
"
            The Boy 2016 Hindi Dual Audio 480p BluRay 300MB        ",[],https://hdhub4u.contact/the-boy-2016-hindi-dual-audio-480p-bluray-300mb/,[],N/A,N/A,N/A
"
            Bigg Boss S13E10 8th October 2019 576p HDTV 290MB        ",[],https://hdhub4u.contact/bigg-boss-s13e10-8th-october-2019-576p-hdtv-290mb/,[],N/A,N/A,N/A
"
            Raising Dion (2019) S01 Complete [Hindi DD5.1 – English] 720p HDRip | NetFlix Series        ",[],https://hdhub4u.contact/raising-dion-2019-s01/,[],N/A,N/A,N/A
"
            Brightburn 2019 ORG Hindi Dual Audio 720p BluRay 850MB        ",[],https://hdhub4u.contact/brightburn-2019-org-hindi-dual-audio-720p-bluray-850mb/,[],N/A,N/A,N/A
"
            Brightburn 2019 ORG Hindi Dual Audio 480p BluRay 400MB        ",[],https://hdhub4u.contact/brightburn-2019-org-hindi-dual-audio-480p-bluray-400mb/,[],N/A,N/A,N/A
"
            Spy 2015 UNRATED Hindi Dual Audio 720p BluRay 1.1GB        ",[],https://hdhub4u.contact/spy-2015-unrated-hindi-dual-audio-720p-bluray-1-1gb/,[],N/A,N/A,N/A
"
            Spy 2015 UNRATED Hindi Dual Audio 480p BluRay 400MB        ",[],https://hdhub4u.contact/spy-2015-unrated-hindi-dual-audio-480p-bluray-400mb/,[],N/A,N/A,N/A
"
            The Art of Self Defense 2019 English Movie 720p BRRip ESubs 800MB        ",[],https://hdhub4u.contact/the-art-of-self-defense-2019-english-movie-720p-brrip-esubs-800mb/,[],N/A,N/A,N/A
