Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-06-05,Uttar_Pradesh,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-06-05,Uttar_Pradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-06-05,Uttar_Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-05,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-05,Uttar_Pradesh,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-05,Uttar_Pradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-05,Uttar_Pradesh,Elephant Yam,36,41 - 46,43 - 59,1kg,N/A
2024-06-05,Uttar_Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-05,Uttar_Pradesh,French Beans,183,210 - 232,220 - 302,1kg,N/A
2024-06-05,Uttar_Pradesh,Garlic,280,322 - 356,336 - 462,1kg,N/A
2024-06-05,Uttar_Pradesh,Ginger,123,141 - 156,148 - 203,1kg,N/A
2024-06-05,Uttar_Pradesh,Onion Green,41,47 - 52,49 - 68,1kg,N/A
2024-06-05,Uttar_Pradesh,Green Peas,43,49 - 55,52 - 71,1kg,N/A
2024-06-05,Uttar_Pradesh,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-05,Uttar_Pradesh,Lemon (Lime),93,107 - 118,112 - 153,1kg,N/A
2024-06-05,Uttar_Pradesh,Mango Raw,28,32 - 36,34 - 46,1kg,N/A
2024-06-05,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-05,Uttar_Pradesh,Mushroom,77,89 - 98,92 - 127,1kg,N/A
2024-06-05,Uttar_Pradesh,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-05,Uttar_Pradesh,Ladies Finger,47,54 - 60,56 - 78,1kg,N/A
2024-06-05,Uttar_Pradesh,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-06-05,Uttar_Pradesh,Radish,35,40 - 44,42 - 58,1kg,N/A
2024-06-05,Uttar_Pradesh,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-05,Uttar_Pradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-05,Uttar_Pradesh,Snake Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-05,Uttar_Pradesh,Sorrel Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-05,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-05,Uttar_Pradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-06,Uttar_Pradesh,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Uttar_Pradesh,Onion Small,38,44 - 48,46 - 63,1kg,N/A
2024-06-06,Uttar_Pradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-06-06,Uttar_Pradesh,Green Chilli,84,97 - 107,101 - 139,1kg,N/A
2024-06-06,Uttar_Pradesh,Beetroot,35,40 - 44,42 - 58,1kg,N/A
2024-06-06,Uttar_Pradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-06-06,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-06,Uttar_Pradesh,Amaranth Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-06-06,Uttar_Pradesh,Ash gourd,22,25 - 28,26 - 36,1kg,N/A
2024-06-06,Uttar_Pradesh,Baby Corn,60,69 - 76,72 - 99,1kg,N/A
2024-06-06,Uttar_Pradesh,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-06,Uttar_Pradesh,Capsicum,49,56 - 62,59 - 81,1kg,N/A
2024-06-06,Uttar_Pradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Uttar_Pradesh,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,Uttar_Pradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-06,Uttar_Pradesh,Broad Beans,68,78 - 86,82 - 112,1kg,N/A
2024-06-06,Uttar_Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-06,Uttar_Pradesh,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-06,Uttar_Pradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-06,Uttar_Pradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-06,Uttar_Pradesh,Coconut,37,43 - 47,44 - 61,1kg,N/A
2024-06-06,Uttar_Pradesh,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-06,Uttar_Pradesh,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-06,Uttar_Pradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-06,Uttar_Pradesh,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-06,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-06,Uttar_Pradesh,Curry Leaves,27,31 - 34,32 - 45,1kg,N/A
2024-06-06,Uttar_Pradesh,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-06,Uttar_Pradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-06,Uttar_Pradesh,Brinjal (Big),32,37 - 41,38 - 53,1kg,N/A
2024-06-06,Uttar_Pradesh,Elephant Yam,36,41 - 46,43 - 59,1kg,N/A
2024-06-06,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-06,Uttar_Pradesh,French Beans,96,110 - 122,115 - 158,1kg,N/A
2024-06-06,Uttar_Pradesh,Garlic,198,228 - 251,238 - 327,1kg,N/A
2024-06-06,Uttar_Pradesh,Ginger,133,153 - 169,160 - 219,1kg,N/A
2024-06-06,Uttar_Pradesh,Onion Green,39,45 - 50,47 - 64,1kg,N/A
2024-06-06,Uttar_Pradesh,Green Peas,49,56 - 62,59 - 81,1kg,N/A
2024-06-06,Uttar_Pradesh,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,Uttar_Pradesh,Lemon (Lime),85,98 - 108,102 - 140,1kg,N/A
2024-06-06,Uttar_Pradesh,Mango Raw,33,38 - 42,40 - 54,1kg,N/A
2024-06-06,Uttar_Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-06,Uttar_Pradesh,Mushroom,92,106 - 117,110 - 152,1kg,N/A
2024-06-06,Uttar_Pradesh,Mustard Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-06,Uttar_Pradesh,Ladies Finger,43,49 - 55,52 - 71,1kg,N/A
2024-06-06,Uttar_Pradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-06-06,Uttar_Pradesh,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-06,Uttar_Pradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-06,Uttar_Pradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-06,Uttar_Pradesh,Snake Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-06,Uttar_Pradesh,Sorrel Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-06,Uttar_Pradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Uttar_Pradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-07,Uttar_Pradesh,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Uttar_Pradesh,Onion Small,38,44 - 48,46 - 63,1kg,N/A
2024-06-07,Uttar_Pradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-06-07,Uttar_Pradesh,Green Chilli,84,97 - 107,101 - 139,1kg,N/A
2024-06-07,Uttar_Pradesh,Beetroot,35,40 - 44,42 - 58,1kg,N/A
2024-06-07,Uttar_Pradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-06-07,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-07,Uttar_Pradesh,Amaranth Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-06-07,Uttar_Pradesh,Ash gourd,22,25 - 28,26 - 36,1kg,N/A
2024-06-07,Uttar_Pradesh,Baby Corn,60,69 - 76,72 - 99,1kg,N/A
2024-06-07,Uttar_Pradesh,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-07,Uttar_Pradesh,Capsicum,49,56 - 62,59 - 81,1kg,N/A
2024-06-07,Uttar_Pradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Uttar_Pradesh,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,Uttar_Pradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-07,Uttar_Pradesh,Broad Beans,68,78 - 86,82 - 112,1kg,N/A
2024-06-07,Uttar_Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-07,Uttar_Pradesh,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-07,Uttar_Pradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-07,Uttar_Pradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-07,Uttar_Pradesh,Coconut,37,43 - 47,44 - 61,1kg,N/A
2024-06-07,Uttar_Pradesh,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-07,Uttar_Pradesh,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-07,Uttar_Pradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-07,Uttar_Pradesh,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-07,Uttar_Pradesh,Curry Leaves,27,31 - 34,32 - 45,1kg,N/A
2024-06-07,Uttar_Pradesh,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-07,Uttar_Pradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-07,Uttar_Pradesh,Brinjal (Big),32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Uttar_Pradesh,Elephant Yam,36,41 - 46,43 - 59,1kg,N/A
2024-06-07,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-07,Uttar_Pradesh,French Beans,96,110 - 122,115 - 158,1kg,N/A
2024-06-07,Uttar_Pradesh,Garlic,198,228 - 251,238 - 327,1kg,N/A
2024-06-07,Uttar_Pradesh,Ginger,133,153 - 169,160 - 219,1kg,N/A
2024-06-07,Uttar_Pradesh,Onion Green,39,45 - 50,47 - 64,1kg,N/A
2024-06-07,Uttar_Pradesh,Green Peas,49,56 - 62,59 - 81,1kg,N/A
2024-06-07,Uttar_Pradesh,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,Uttar_Pradesh,Lemon (Lime),85,98 - 108,102 - 140,1kg,N/A
2024-06-07,Uttar_Pradesh,Mango Raw,33,38 - 42,40 - 54,1kg,N/A
2024-06-07,Uttar_Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-07,Uttar_Pradesh,Mushroom,92,106 - 117,110 - 152,1kg,N/A
2024-06-07,Uttar_Pradesh,Mustard Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-07,Uttar_Pradesh,Ladies Finger,43,49 - 55,52 - 71,1kg,N/A
2024-06-07,Uttar_Pradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-06-07,Uttar_Pradesh,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Uttar_Pradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,Uttar_Pradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-07,Uttar_Pradesh,Snake Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Uttar_Pradesh,Sorrel Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-07,Uttar_Pradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Uttar_Pradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-08,Uttar_Pradesh,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Uttar_Pradesh,Onion Small,35,40 - 44,42 - 58,1kg,N/A
2024-06-08,Uttar_Pradesh,Tomato,31,36 - 39,37 - 51,1kg,N/A
2024-06-08,Uttar_Pradesh,Green Chilli,87,100 - 110,104 - 144,1kg,N/A
2024-06-08,Uttar_Pradesh,Beetroot,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Uttar_Pradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Uttar_Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-08,Uttar_Pradesh,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-08,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-06-08,Uttar_Pradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-06-08,Uttar_Pradesh,Baby Corn,58,67 - 74,70 - 96,1kg,N/A
2024-06-08,Uttar_Pradesh,Banana Flower,17,20 - 22,20 - 28,1kg,N/A
2024-06-08,Uttar_Pradesh,Capsicum,46,53 - 58,55 - 76,1kg,N/A
2024-06-08,Uttar_Pradesh,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Uttar_Pradesh,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Uttar_Pradesh,Butter Beans,48,55 - 61,58 - 79,1kg,N/A
2024-06-08,Uttar_Pradesh,Broad Beans,69,79 - 88,83 - 114,1kg,N/A
2024-06-08,Uttar_Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-08,Uttar_Pradesh,Carrot,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Uttar_Pradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-08,Uttar_Pradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-08,Uttar_Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Uttar_Pradesh,Colocasia Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-08,Uttar_Pradesh,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-08,Uttar_Pradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-08,Uttar_Pradesh,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-08,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-08,Uttar_Pradesh,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-08,Uttar_Pradesh,Dill Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-08,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-08,Uttar_Pradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,Uttar_Pradesh,Brinjal (Big),32,37 - 41,38 - 53,1kg,N/A
2024-06-08,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-08,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-08,Uttar_Pradesh,French Beans,99,114 - 126,119 - 163,1kg,N/A
2024-06-08,Uttar_Pradesh,Garlic,190,219 - 241,228 - 314,1kg,N/A
2024-06-08,Uttar_Pradesh,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-06-08,Uttar_Pradesh,Onion Green,42,48 - 53,50 - 69,1kg,N/A
2024-06-08,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-08,Uttar_Pradesh,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Uttar_Pradesh,Lemon (Lime),87,100 - 110,104 - 144,1kg,N/A
2024-06-08,Uttar_Pradesh,Mango Raw,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-08,Uttar_Pradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-08,Uttar_Pradesh,Mustard Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-08,Uttar_Pradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-06-08,Uttar_Pradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-08,Uttar_Pradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Uttar_Pradesh,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-08,Uttar_Pradesh,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,N/A
2024-06-08,Uttar_Pradesh,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Uttar_Pradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-08,Uttar_Pradesh,Spinach,16,18 - 20,19 - 26,1kg,N/A
2024-06-08,Uttar_Pradesh,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Uttar_Pradesh,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Uttar_Pradesh,Onion Small,35,40 - 44,42 - 58,1kg,N/A
2024-06-09,Uttar_Pradesh,Tomato,31,36 - 39,37 - 51,1kg,N/A
2024-06-09,Uttar_Pradesh,Green Chilli,87,100 - 110,104 - 144,1kg,N/A
2024-06-09,Uttar_Pradesh,Beetroot,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Uttar_Pradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Uttar_Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-09,Uttar_Pradesh,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-09,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-06-09,Uttar_Pradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-06-09,Uttar_Pradesh,Baby Corn,58,67 - 74,70 - 96,1kg,N/A
2024-06-09,Uttar_Pradesh,Banana Flower,17,20 - 22,20 - 28,1kg,N/A
2024-06-09,Uttar_Pradesh,Capsicum,46,53 - 58,55 - 76,1kg,N/A
2024-06-09,Uttar_Pradesh,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Uttar_Pradesh,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Uttar_Pradesh,Butter Beans,48,55 - 61,58 - 79,1kg,N/A
2024-06-09,Uttar_Pradesh,Broad Beans,69,79 - 88,83 - 114,1kg,N/A
2024-06-09,Uttar_Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-09,Uttar_Pradesh,Carrot,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Uttar_Pradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-09,Uttar_Pradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-09,Uttar_Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Uttar_Pradesh,Colocasia Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-09,Uttar_Pradesh,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-09,Uttar_Pradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-09,Uttar_Pradesh,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-09,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-09,Uttar_Pradesh,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-09,Uttar_Pradesh,Dill Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-09,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-09,Uttar_Pradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,Uttar_Pradesh,Brinjal (Big),32,37 - 41,38 - 53,1kg,N/A
2024-06-09,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-09,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-09,Uttar_Pradesh,French Beans,99,114 - 126,119 - 163,1kg,N/A
2024-06-09,Uttar_Pradesh,Garlic,190,219 - 241,228 - 314,1kg,N/A
2024-06-09,Uttar_Pradesh,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-06-09,Uttar_Pradesh,Onion Green,42,48 - 53,50 - 69,1kg,N/A
2024-06-09,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-09,Uttar_Pradesh,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Uttar_Pradesh,Lemon (Lime),87,100 - 110,104 - 144,1kg,N/A
2024-06-09,Uttar_Pradesh,Mango Raw,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-09,Uttar_Pradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-09,Uttar_Pradesh,Mustard Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-09,Uttar_Pradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-06-09,Uttar_Pradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-09,Uttar_Pradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Uttar_Pradesh,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-09,Uttar_Pradesh,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,N/A
2024-06-09,Uttar_Pradesh,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Uttar_Pradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-09,Uttar_Pradesh,Spinach,16,18 - 20,19 - 26,1kg,N/A
2024-06-09,Uttar_Pradesh,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Uttar_Pradesh,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Uttar_Pradesh,Onion Small,35,40 - 44,42 - 58,1kg,N/A
2024-06-10,Uttar_Pradesh,Tomato,31,36 - 39,37 - 51,1kg,N/A
2024-06-10,Uttar_Pradesh,Green Chilli,87,100 - 110,104 - 144,1kg,N/A
2024-06-10,Uttar_Pradesh,Beetroot,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Uttar_Pradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Uttar_Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-10,Uttar_Pradesh,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-10,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-06-10,Uttar_Pradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-06-10,Uttar_Pradesh,Baby Corn,58,67 - 74,70 - 96,1kg,N/A
2024-06-10,Uttar_Pradesh,Banana Flower,17,20 - 22,20 - 28,1kg,N/A
2024-06-10,Uttar_Pradesh,Capsicum,46,53 - 58,55 - 76,1kg,N/A
2024-06-10,Uttar_Pradesh,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Uttar_Pradesh,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Uttar_Pradesh,Butter Beans,48,55 - 61,58 - 79,1kg,N/A
2024-06-10,Uttar_Pradesh,Broad Beans,69,79 - 88,83 - 114,1kg,N/A
2024-06-10,Uttar_Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-10,Uttar_Pradesh,Carrot,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Uttar_Pradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-10,Uttar_Pradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-10,Uttar_Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Uttar_Pradesh,Colocasia Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-10,Uttar_Pradesh,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-10,Uttar_Pradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-10,Uttar_Pradesh,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-10,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-10,Uttar_Pradesh,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-10,Uttar_Pradesh,Dill Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-10,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-10,Uttar_Pradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,Uttar_Pradesh,Brinjal (Big),32,37 - 41,38 - 53,1kg,N/A
2024-06-10,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-10,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-10,Uttar_Pradesh,French Beans,99,114 - 126,119 - 163,1kg,N/A
2024-06-10,Uttar_Pradesh,Garlic,190,219 - 241,228 - 314,1kg,N/A
2024-06-10,Uttar_Pradesh,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-06-10,Uttar_Pradesh,Onion Green,42,48 - 53,50 - 69,1kg,N/A
2024-06-10,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-10,Uttar_Pradesh,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Uttar_Pradesh,Lemon (Lime),87,100 - 110,104 - 144,1kg,N/A
2024-06-10,Uttar_Pradesh,Mango Raw,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-10,Uttar_Pradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-10,Uttar_Pradesh,Mustard Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-10,Uttar_Pradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-06-10,Uttar_Pradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-10,Uttar_Pradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Uttar_Pradesh,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-10,Uttar_Pradesh,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,N/A
2024-06-10,Uttar_Pradesh,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
